longi;lat;address;type;classOf
-46719668;-23513577;BARTOLOMEU PAES,R,686;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46515396;-23572685;JOAO DE OLIVEIRA MELLO,CEL,R,440;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46670051;-23690747;BATISTA MACIEL, AV,430;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46536027;-23534317;ANTONIO LIDORIO DA SILVA,R,265;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46685959;-23680111;JULIETA DE ARAUJO ALMEIDA,R,44;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46670111;-23504804;MANDAQUI,AV,197;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46770013;-23586843;JACINTO DE MORAIS,R,22;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46554629;-23604588;SAO JANUARIO,DE,CDE,PCA,91;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46785820;-23728514;ESTRADA M' BOI MIRIM,10020;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46650010;-23659805;ARTUR NUNES DA SILVA,R,;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46448219;-23549185;IPOPOCA,R,61;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46407177;-23538357;ESTRADA DO LAGEADO VELHO,76;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491096;-23489373;CACULE,R,79;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46642993;-23670825;ROLANDO CURTIS,R,701;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46664681;-23672783;HERMENEGILDO MARTINI,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46423256;-23560235;ALDEIA MARIA,R,258;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46421841;-23502031;PEDRO MEIRA,R,1;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46740777;-23642548;ISAIAS BRANCO DE ARAUJO,TTE,R,101;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46604422;-23629079;NOSSA SENHORA DAS MERCES,R,1315;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46661585;-23464566;CHEN FERRAZ FALCAO,R,50;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46590920;-23490425;MARCOS SIMIONE,PE,R,390;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46667451;-23480948;JOAO DOS STOS ABREU,AV, 650;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46527370;-23526650;MARIA CARLOTA,R., 631;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46552514;-23560875;ACURUI,R,720;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46534195;-23569674;NOSSA SENHORA DAS DORES,R,350;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46545915;-23566679;MARQUES DE NAZARE,PCA111;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46508335;-23523064;MADALENA JULIA,R,60;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46635644;-23702631;VALENTINO FIORAVANTI,R,416;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46527859;-23579027;TERESINHA,R,123;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46605055;-23515717;JOAO VENTURA BATISTA,R,615;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46513933;-23537243;JOAO MARCHIORI,R,59;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46623059;-23603332;LUCIO DE SOUSA,D,R,372;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46534388;-23589285;AYRES QUARESMA,R,11;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46651288;-23677002;CATARINA,GABRIELLI,R,150;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46651288;-23677002;NESTOR SAMPAIO PENTEADO, DR,R,184;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46700665;-23531524;CATAO,R,1266;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46600559;-23492830;ORLANDO RIBEIRO DANTAS,R,154;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46449464;-23502081;EPIDO FELICIANO,R,165;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46746095;-23513602;PAUVA,R,721;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46658855;-23673525;LUIS VIVES,R,85;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46596522;-23500446;ANGELINA,AV,518;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46716065;-23454991;MONTERONE,CDE,R,40;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46745097;-23495068;JOAQUIM OLIVEIRA FREITAS,R,1397;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46590132;-23499486;ANDRE DA FONSECA,R,70;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46527135;-23536376;MARCONDES DE BRITO,R,1304;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46584769;-23491895;EURICO SODRE,R,353;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46649198;-23688536;RAINHA DAS MISSOES,R,53;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46611940;-23633637;GIOVANNI DI BALBUCCIO,R,250;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46442459;-23533676;PAULINO SERQUEIRA,R,01;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46587692;-23477290;CAMPINOPOLIS,PCA,125;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46426226;-23515708;NARCEJA,R,51;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46572139;-23450982;ALPHEU LUIZ GASPARINI,116;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46744260;-23542420;SALATIEL DE CAMPOS,R,222;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46531535;-23546069;HAROLDO DALTRO,PCA,461;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46509644;-23578303;EDGAR MAGALHAES NORONHA,DR,R,200;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46558620;-23573518;JOAO FIALHO DE CARVALHO,R,35;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684871;-23494362;FRANCISCO LOTUFO,R,24;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46680180;-23466366;URUPEVA,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46713005;-23487266;MANUEL D'ELBOUX,D,R,76;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46760927;-23501676;CAMILO CASTELO BRANCO,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46746584;-23481950;RIBEIRAO VERMELHO,R,501;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46432914;-23514694;REAL HORTO,R,115;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46703023;-23476226;ANTONIO GENELE,R,30;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46677598;-23481970;VICENTE JORGE,R,80;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46458500;-23529659;CATARINA LOPES,R,450;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46506574;-23617033;BERNARDINO FERRAZ,R,54;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46694718;-23528052;VESPASIANO,R, 679;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46572780;-23491857;FRANCISCO FRANCO MACHADO,R,150;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46445444;-23524747;VITOR JOSE DE CASTRO,R,84;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46560548;-23548776;ANTONIO CAMARDO, R,678;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46734262;-23597378;ABRAHAO CALIL REZEK,R,91;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46652022;-23652877;BELMIRO ZANETTI ESTEVES,R,181;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46671045;-23492659;DARIO RIBEIRO,PROF,R,670;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46695984;-23458291;DOMINGOS FRANCISCO DE MEDEIROS,R,70;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46711049;-23476515;MANOEL GOMES,MONS,R,624;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46707563;-23853765;ARARAS,DAS,R,49;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684137;-23786468;HENRIQUE MUZZIO, R,152;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46711078;-23682616;CLARA MANTELLI,AV,185;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46655725;-23873605;JOAO LANGE,R,153 ANTIGA ESTR. BARRAGEM A VARGIN;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46588591;-23633112;COLOMBO FLORENCE,R,241;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46751334;-23399045;PRESIDENTE VARGAS,R,1;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46594406;-23596180;ANTONIO FREDERICO,R,117;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46524187;-23552513;JACI BARBOSA,DR,R,280;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46658344;-23467293;SETE DE DEZEMBRO, R. 73;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46719643;-23785307;AMADO BENEDITO VILAS BOAS,R,616;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46707003;-23763328;MARTA MARIA BERNARDES, PROF,AV, 246;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46735897;-23840213;ALICE BASTIDE,R,290;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46503551;-23490014;BELEM SANTOS,R,8;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46514591;-23552649;MUAN´?¢, R., 214;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46745285;-23616614;ANDRE DE ANDRADE,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46663549;-23508741;MOURAO VIEIRA,R,11;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46602830;-23468318;PAULO CESAR,R,60;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46745580;-23671592;HUMBERTO DE ALMEIDA,R,279;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46641011;-23596083;MARSELHESA, R., 500;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46641129;-23595052;DIOGO DE FARIA, r., 508;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46621428;-23565622;LINS DE VASCONCELOS,AV,356;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46653221;-23639392;ORLANDO MURGEL,R,161;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46545351;-23531254;ANGELO ZANCHI,MAJOR,R,725;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46659242;-23566874;NOVE DE JULHO,AV,3134;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46641158;-23640075;ARMANDO DE ARRUDA PEREIRA,AV,ENG.1474;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46641158;-23640075;ARMANDO DE ARRUDA PEREIRA,ENG,AV,1478;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46626863;-23487140;VOLUNTARIOS DA PATRIA,R, 3693;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46617694;-23492367;CARLOS CAMARGO ARANHA,R,10;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46678156;-23529473;VENANCIO AIRES,R,52;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46696785;-23529551;MARCELINA,R,470;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46650410;-23552224;CANECA,FREI, 351;UNIDADE DE APOIO DIAGNOSE E TERAPIA;APOIO DIAGNOSTICO
-46630870;-23484349;VOLUNTARIOS DA PATRIA,4301;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46671273;-23655083;SEBASTIAO ANDRADE BONANI,R,340;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46608202;-23587114;XAVIER DE ALMEIDA,R,210;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46623105;-23462448;JOSE VICENTE,DR,R,39;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46603666;-23555505;MARINA CRESPI,R,91;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46709954;-23641851;BRAGANCA PAULISTA,R,71;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46651898;-23531575;VITORINO CARMILO,R,599;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
-46432853;-23551447;JOAO BATISTA CONTI,PROF,AV,331;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46610494;-23503837;JOSE PEREIRA JORGE,R,305;UNIDADE DE REFERENCIA SAUDE DO IDOSO;AMBULATORIOS ESPECIALIZADOS
